name,sentence_id,title,first,middle,last,suffix,nickname,gender
Cap'n Bill,2424,none,Cap'n,none,Bill,none,none,male
Pon,2429,none,Pon,none,none,none,none,male
Trot,2431,none,Trot,none,none,none,none,female
Gloria,2433,none,Gloria,none,none,none,none,female
Button-Bright,2435,none,Button-Bright,none,none,none,none,male
Bright,2435,none,Bright,none,none,none,none,male
Gloria,2436,none,Gloria,none,none,none,none,female
Cap'n Bill,2436,none,Cap'n,none,Bill,none,none,male
Krewl,2437,none,Krewl,none,none,none,none,male
Gloria,2440,none,Gloria,none,none,none,none,female
Trot,2448,none,Trot,none,none,none,none,female
Pon,2449,none,Pon,none,none,none,none,male
Gloria,2450,none,Gloria,none,none,none,none,female
Googly-Goo,2451,none,Googly-Goo,none,none,none,none,male
Goo,2451,none,Goo,none,none,none,none,male
Gloria,2451,none,Gloria,none,none,none,none,female
Googly-Goo,2452,none,Googly-Goo,none,none,none,none,male
Goo,2452,none,Goo,none,none,none,none,male
King Krewl,2453,King,Krewl,none,none,none,none,male
Gloria,2454,none,Gloria,none,none,none,none,female
Pon,2457,none,Pon,none,none,none,none,male
Cap'n Bill,2458,none,Cap'n,none,Bill,none,none,male
Pon,2458,none,Pon,none,none,none,none,male
Button-Bright,2461,none,Button-Bright,none,none,none,none,male
Bright,2461,none,Bright,none,none,none,none,male
Pon,2463,none,Pon,none,none,none,none,male
Krewl,2464,none,Krewl,none,none,none,none,male
Cap'n Bill,2466,none,Cap'n,none,Bill,none,none,male
Krewl,2467,none,Krewl,none,none,none,none,male
King Phearse,2468,King,Phearse,none,none,none,none,male
Krewl,2468,none,Krewl,none,none,none,none,male
Krewl,2469,none,Krewl,none,none,none,none,male
Krewl,2470,none,Krewl,none,none,none,none,male
Krewl,2472,none,Krewl,none,none,none,none,male
Krewl,2474,none,Krewl,none,none,none,none,male
Phearse,2474,none,Phearse,none,none,none,none,male
Trot,2475,none,Trot,none,none,none,none,female
Pon,2476,none,Pon,none,none,none,none,male
Gloria,2476,none,Gloria,none,none,none,none,female
Pon,2477,none,Pon,none,none,none,none,male
Kynd,2478,none,Kynd,none,none,none,none,male
Gloria,2478,none,Gloria,none,none,none,none,female
Kynd,2479,none,Kynd,none,none,none,none,male
Kynd,2480,none,Kynd,none,none,none,none,male
Trot,2481,none,Trot,none,none,none,none,female
Gloria,2481,none,Gloria,none,none,none,none,female
Pon,2482,none,Pon,none,none,none,none,male
Krewl,2483,none,Krewl,none,none,none,none,male
Cap'n Bill,2484,none,Cap'n,none,Bill,none,none,male
Krewl,2485,none,Krewl,none,none,none,none,male
Pon,2486,none,Pon,none,none,none,none,male
Button-Bright,2487,none,Button-Bright,none,none,none,none,male
Bright,2487,none,Bright,none,none,none,none,male
Pon,2488,none,Pon,none,none,none,none,male
Gloria,2490,none,Gloria,none,none,none,none,female
Cap'n Bill,2491,none,Cap'n,none,Bill,none,none,male
Goo,2494,none,Goo,none,none,none,none,male
Bill,2498,none,Bill,none,none,none,none,male
Krewl,2499,none,Krewl,none,none,none,none,male
