sentence_index,agent,,,,,
3641,I,,,,,
3642,I,,,,,
3642,I,,,,,
3643,Glinda the Sorceress,,,,,
3643,Glinda the Sorceress,,,,,
3644,Glinda the Sorceress,,,,,
3644,Glinda the Sorceress,,,,,
3644,you,,,,,
3646,you,,,,,
3647,You,,,,,
3648,Glinda the Sorceress,,,,,
3649,Glinda the Sorceress,,,,,
3649,Glinda the Sorceress,,,,,
3649,the Scarecrow of Oz,,,,,
3650,the Scarecrow of Oz,,,,,
3650,Glinda the Sorceress,,,,,
3650,the Scarecrow of Oz,,,,,
3651,the Scarecrow of Oz,,,,,
3651,the Scarecrow of Oz,,,,,
3652,Glinda the Sorceress,,,,,
3652,Glinda the Sorceress,,,,,
3652,a light,,,,,
3653,the Scarecrow of Oz,,,,,
3655,the Scarecrow of Oz,,,,,
3655,the mountains,,,,,
3656,The sides of the mountains,,,,,
3656,the Scarecrow of Oz Oz,,,,,
3656,the Scarecrow of Oz Oz,,,,,
3657,a small rope,,,,,
3657,by Glinda the Sorceress,,,,,
3658,The Scarecrow of Oz,,,,,
3658,The Scarecrow of Oz,,,,,
3658,The Scarecrow of Oz,,,,,
3659,The Scarecrow of Oz,,,,,
3659,The Scarecrow of Oz,,,,,
3660,The Scarecrow of Oz,,,,,
3660,The Scarecrow of Oz,,,,,
3660,The Scarecrow of Oz,,,,,
3660,a fuzzy brown spider,,,,,
3660,a fuzzy brown spider,,,,,
3661,The Scarecrow of Oz,,,,,
3661,The Scarecrow of Oz,,,,,
3661,the spider,,,,,
3661,a fuzzy brown spider,,,,,
3661,a fuzzy brown spider,,,,,
3662,The Scarecrow of Oz,,,,,
3662,a fuzzy brown spider,,,,,
3662,a fuzzy brown spider that had rolled itself into a ball,,,,,
3663,the little creature,,,,,
3663,two slender but strong strands,,,,,
3664,two slender but strong strands,,,,,
3664,the little creature,,,,,
3664,the little creature,,,,,
3664,a person,,,,,
3664,the little creature,,,,,
3664,the little creature,,,,,
3664,the little creature,,,,,
3665,The tiny threads,,,,,
3665,by the magic pills,,,,,
3667,the,,,,,
3667,the little creature,,,,,
3667,the little creature,,,,,
3667,the little creature,,,,,
3669,"the gardener 's boy , Button - Bright",,,,,
3669,"the gardener 's boy , Button - Bright",,,,,
3669,"the gardener 's boy , Button - Bright",,,,,
3670,Button - Bright,,,,,
3670,"the gardener 's boy , Button - Bright",,,,,
3670,"the gardener 's boy , Button - Bright",,,,,
3670,"the gardener 's boy , Button - Bright",,,,,
3671,"the gardener 's boy , Button - Bright",,,,,
3671,"the gardener 's boy , Button - Bright",,,,,
3673,He,,,,,
3673,He,,,,,
3674,He,,,,,
3674,He,,,,,
3674,He,,,,,
3674,He,,,,,
3675,He,,,,,
3677,Someone,,,,,
3678,Trot,,,,,
3679,Trot,,,,,
3679,Trot,,,,,
3679,Button - Bright,,,,,
3679,Trot,,,,,
3679,Button - Bright,,,,,
3680,Pon Summons,,,,,
3680,they,,,,,
3681,they,,,,,
3681,they,,,,,
3681,they,,,,,
3681,two soldiers,,,,,
3681,two soldiers,,,,,
3682,Princess Gloria,,,,,
3682,Princess Gloria,,,,,
3682,Princess Gloria,,,,,
3682,two soldiers,,,,,
3682,Princess Gloria 's steps,,,,,
3683,King King Krewl,,,,,
3683,King King Krewl,,,,,
3684,this group,,,,,
3684,Trot,,,,,
3685,I,,,,,
3685,Pon Summons,,,,,
3686,us,,,,,
3686,this group,,,,,
3686,this group,,,,,
3687,this group,,,,,
3688,she,,,,,
3689,We,,,,,
3690,I,,,,,
3691,they,,,,,
3691,they,,,,,
3692,they,,,,,
3692,they,,,,,
3692,they,,,,,
3692,they,,,,,
3692,Pon Summons,,,,,
3692,Pon Summons,,,,,
3692,she,,,,,
3693,Blinkie 's house,,,,,
3694,the guards,,,,,
3694,by the old witch in person,,,,,
3695,Blinkie 's,,,,,
3695,Blinkie 's,,,,,
3695,Blinkie 's,,,,,
3695,Blinkie 's,,,,,
3695,Blinkie 's,,,,,
3696,Gloria,,,,,
3696,Gloria,,,,,
3696,they,,,,,
3696,Gloria,,,,,
3696,the guards,,,,,
3696,even the King,,,,,
3696,even the King,,,,,
3697,Pon Summons,,,,,
3697,Pon Summons,,,,,
3697,Pon Summons,,,,,
3697,one of the guards,,,,,
3697,one of the guards,,,,,
3697,one of the guards,,,,,
3698,Trot,,,,,
3699,Pon Summons,,,,,
3699,Pon Summons,,,,,
3701,Pon Summons,,,,,
3702,Pon Summons,,,,,
3702,the King,,,,,
3702,Pon Summons 's,,,,,
3702,the unlucky circumstance of Pon Summons 's loving the poor Princess,,,,,
3703,I,,,,,
3703,I.,,,,,
3704,we,,,,,
3704,we,,,,,
3704,they,,,,,
3705,we,,,,,
3705,we,,,,,
3705,those inside the witch 's house,,,,,
3705,we,,,,,
3706,the King,,,,,
3706,Googly - Goo,,,,,
3707,the King,,,,,
3707,her,,,,,
3707,this maiden 's,,,,,
3707,her,,,,,
3708,the King,,,,,
3709,the ceremony,,,,,
3709,the ceremony,,,,,
3709,the King,,,,,
3709,the King,,,,,
3709,her,,,,,
3710,the King,,,,,
3711,the King,,,,,
3711,the King 's soldiers,,,,,
3711,the King,,,,,
3712,King King Krewl,,,,,
3712,Trot and Pon Summons,,,,,
3712,Trot and Pon Summons,,,,,
3712,King King Krewl,,,,,
3713,King King Krewl,,,,,
3713,King King Krewl,,,,,
3713,King King Krewl,,,,,
3714,Trot and Pon Summons,,,,,
3714,Trot and Pon Summons,,,,,
3714,old Blinkie,,,,,
3715,her victim,,,,,
3715,her victim,,,,,
3715,her victim,,,,,
3715,her victim,,,,,
3716,old Blinkie,,,,,
3717,The kettle,,,,,
3718,one - eyed Blinkie,,,,,
3718,These hags,,,,,
3718,These hags,,,,,
3718,These hags,,,,,
3720,another,,,,,
3722,one,,,,,
3722,one,,,,,
3723,Trot,,,,,
3723,Trot,,,,,
3723,anything,,,,,
3724,old Blinkie,,,,,
3724,old Blinkie,,,,,
3724,another mess,,,,,
3724,the kettle,,,,,
3725,these beautiful creatures,,,,,
3725,these beautiful creatures,,,,,
3726,the Wicked Witch,,,,,
3726,the Wicked Witch,,,,,
3726,the Wicked Witch who had called these beautiful creatures to the Wicked Witch who had called them to her aid 's aid,,,,,
3726,the Wicked Witch,,,,,
3728,The kettle,,,,,
3728,the witches,,,,,
3729,Blinkie,,,,,
3729,Blinkie,,,,,
3730,Blinkie,,,,,
3731,Magic art,,,,,
3732,she,,,,,
3733,Trot,,,,,
3737,Gloria,,,,,
3737,Gloria,,,,,
3737,Gloria,,,,,
3737,the group of witches,,,,,
3738,the group of witches,,,,,
3738,the group of witches confronting her,,,,,
3738,the group of witches,,,,,
3739,the group of witches,,,,,
3739,the three beautiful ones,,,,,
3739,the three beautiful ones,,,,,
3739,Blinkie,,,,,
3739,Blinkie,,,,,
3740,Trot,,,,,
3740,Trot,,,,,
3740,Trot,,,,,
3740,the three beautiful ones,,,,,
3741,"ugly , crooked hags",,,,,
3741,Gloria,,,,,
3742,she,,,,,
3742,she,,,,,
3743,the witches,,,,,
3744,Trot and Pon Summons,,,,,
3745,she,,,,,
3746,the witches,,,,,
3746,the witches,,,,,
3746,the witches,,,,,
3748,Fear,,,,,
3748,them,,,,,
3748,them,,,,,
3748,them,,,,,
3748,a deer,,,,,
3749,The band of witches,,,,,
3749,The band of witches,,,,,
3749,The band of witches,,,,,
3750,The band of witches Blinkie,,,,,
3750,The band of witches Blinkie,,,,,
3751,Blinkie,,,,,
3751,them,,,,,
3751,Blinkie,,,,,
3751,Blinkie,,,,,
3751,them,,,,,
3752,Pon Summons and Trot,,,,,
3752,Pon Summons and Trot,,,,,
3752,Pon Summons and Trot,,,,,
3752,Pon Summons and Trot,,,,,
3753,the first,,,,,
3753,Trot,,,,,
3754,Pon Summons,,,,,
3754,Pon Summons,,,,,
3755,they,,,,,
3755,Gloria 's,,,,,
3756,they,,,,,
3756,Pon Summons,,,,,
3756,Pon Summons,,,,,
3756,Pon Summons,,,,,
3757,the girl,,,,,
3758,Gloria,,,,,
3758,we,,,,,
3759,Gloria,,,,,
3759,you,,,,,
3762,I,,,,,
3762,I,,,,,
3762,I,,,,,
3762,I,,,,,
3762,Gloria,,,,,
3763,us,,,,,
3763,Pon Summons,,,,,
3763,us,,,,,
3764,us,,,,,
3764,Trot,,,,,
3764,us,,,,,
3764,us,,,,,
3764,us,,,,,
3765,old Blinkie 's,,,,,
3765,old Blinkie 's,,,,,
3765,old Blinkie 's,,,,,
3766,Pon Summons Trot,,,,,
3766,us,,,,,
3766,her,,,,,
3767,her,,,,,
3767,her,,,,,
3768,Pon Summons,,,,,
3769,her,,,,,
3769,her,,,,,
3770,Pon Summons,,,,,
3770,Pon Summons,,,,,
3770,by Pon Summons 's distress,,,,,
3771,her,,,,,
3771,her,,,,,
3771,unwilling her skirts,,,,,
3771,her,,,,,
3771,her,,,,,
3771,her,,,,,
3772,by Pon Summons 's sobs,,,,,
3772,her,,,,,
3773,she,,,,,
3774,she,,,,,
3774,she,,,,,
3775,she,,,,,
3775,she,,,,,
3776,she,,,,,
3776,even me,,,,,
3777,she,,,,,
3778,the little girl,,,,,
3780,Your,,,,,
3781,Your,,,,,
3782,Your,,,,,
3783,Trot,,,,,
3783,you,,,,,
3783,you,,,,,
3783,anybody,,,,,
3785,you,,,,,
3786,you,,,,,
3787,Trot,,,,,
3787,Trot,,,,,
3788,Trot,,,,,
3788,her,,,,,
3789,Pon Summons,,,,,
3790,Trot,,,,,
3791,Trot,,,,,
3791,Trot,,,,,
3792,Trot,,,,,
3792,Trot,,,,,
3793,Pon Summons,,,,,
3793,Pon Summons,,,,,
3794,Gloria,,,,,
3794,me,,,,,
3794,me,,,,,
3794,you,,,,,
3795,Trot,,,,,
3795,me,,,,,
3795,the Princess,,,,,
3796,me,,,,,
3797,the Princess,,,,,
3797,the others,,,,,
3797,the Princess,,,,,
3798,the Princess,,,,,
3800,he,,,,,
3801,he,,,,,
3802,Gloria,,,,,
3802,Gloria,,,,,
3802,Gloria,,,,,
3803,Googly - Goo,,,,,
3804,this,,,,,
3804,he,,,,,
3805,you,,,,,
3805,you,,,,,
3806,you,,,,,
3806,you,,,,,
3808,you,,,,,
3810,we,,,,,
3811,your,,,,,
3811,your,,,,,
3811,your,,,,,
3811,we,,,,,
3811,I,,,,,
3812,your,,,,,
3812,your,,,,,
3812,the King,,,,,
3813,I,,,,,
3813,it,,,,,
3814,your,,,,,
3814,I,,,,,
3815,her,,,,,
3815,her,,,,,
3815,a blow,,,,,
3816,with surprise,,,,,
3817,him,,,,,
3818,her,,,,,
3818,him,,,,,
3818,him,,,,,
3818,him,,,,,
3819,Trot,,,,,
3819,Trot Meets the Scarecrow Trot and Pon Summons,,,,,
3819,Trot Meets the Scarecrow Trot and Pon Summons,,,,,
3820,they,,,,,
3821,Pon Summons,,,,,
3821,Pon Summons,,,,,
3822,Pon Summons,,,,,
3822,Pon Summons,,,,,
3823,Pon Summons,,,,,
3824,a strange voice,,,,,
3825,you,,,,,
3826,the Scarecrow of Oz,,,,,
3826,the Scarecrow,,,,,
3826,he,,,,,
3826,he,,,,,
3826,the Scarecrow of Oz,,,,,
3826,he,,,,,
3826,the Scarecrow of Oz,,,,,
3826,they,,,,,
3826,the Scarecrow of Oz,,,,,
3827,Pon Summons,,,,,
3828,Pon Summons,,,,,
3828,the Scarecrow of Oz,,,,,
3828,he,,,,,
3828,he,,,,,
3829,the Scarecrow of Oz,,,,,
3829,he,,,,,
3829,he,,,,,
3829,Trot,,,,,
3831,The Scarecrow of Oz,,,,,
3833,who,,,,,
3833,the little girl,,,,,
3833,who,,,,,
3834,The Scarecrow of Oz,,,,,
3834,you,,,,,
3835,I,,,,,
3835,I,,,,,
3835,I,,,,,
3836,the Wizard of Oz,,,,,
3837,the Wizard of Oz,,,,,
3837,the Wizard of Oz,,,,,
3838,her,,,,,
3838,her,,,,,
3838,her,,,,,
3838,her,,,,,
3838,I,,,,,
3839,I,,,,,
3840,I,,,,,
3841,Pon Summons,,,,,
3843,the strangers from the big world,,,,,
3843,the strangers from the big world,,,,,
3844,Pon Summons,,,,,
3844,Pon Summons,,,,,
3845,you,,,,,
3845,me,,,,,
3845,me,,,,,
3845,a Scarecrow of Oz with painted eyes,,,,,
3846,me,,,,,
3846,you,,,,,
3847,a Scarecrow of Oz with painted eyes,,,,,
3848,you,,,,,
3848,you,,,,,
3848,a Scarecrow of Oz with painted eyes,,,,,
3849,a Scarecrow of Oz with painted eyes,,,,,
3849,a Scarecrow of Oz with painted eyes,,,,,
3850,that old woman,,,,,
3850,that old woman,,,,,
3850,that old woman,,,,,
3850,that old woman,,,,,
3851,Trot and Pon Summons,,,,,
3852,Trot and Pon Summons,,,,,
3852,Trot and Pon Summons,,,,,
3853,that old woman,,,,,
3853,that old woman,,,,,
3854,that old woman,,,,,
3854,that old woman,,,,,
3854,that old woman,,,,,
3854,that old woman,,,,,
3854,that old woman who is running toward us and shaking her stick at us,,,,,
3854,that old woman who is running toward us and shaking her stick at us,,,,,
3854,that old woman,,,,,
3854,that old woman,,,,,
3854,that old woman who is running toward us and shaking her stick at us,,,,,
3854,that old woman who is running toward us and shaking her stick at us,,,,,
3855,The Scarecrow of Oz,,,,,
3855,the old woman,,,,,
3856,Blinkie,,,,,
3856,Blinkie,,,,,
3856,Blinkie,,,,,
3857,The Scarecrow of Oz Oz,,,,,
3857,The Scarecrow of Oz,,,,,
3858,the old woman,,,,,
3858,the old woman,,,,,
3859,the old woman,,,,,
3859,the old woman,,,,,
3860,The poor Scarecrow of Oz,,,,,
3861,Blinkie,,,,,
3861,his head,,,,,
3862,Blinkie,,,,,
3862,Pon Summons and Trot,,,,,
3862,Blinkie,,,,,
3862,Blinkie,,,,,
3862,Blinkie,,,,,
3862,them,,,,,
3863,a gray grasshopper with a wooden leg,,,,,
3864,The poor Scarecrow of Oz,,,,,
3865,the grasshopper,,,,,
3866,you,,,,,
3866,you,,,,,
3867,you,,,,,
3868,the grasshopper,,,,,
3868,The brains in the head the grasshopper,,,,,
3869,you,,,,,
3869,one,,,,,
3870,me,,,,,
3870,me,,,,,
3871,your,,,,,
3871,Pon Summons and Trot,,,,,
3871,Pon,,,,,
3871,Pon Summons and Trot,,,,,
3873,me,,,,,
3874,your Oz,,,,,
3874,both your 's eyes,,,,,
3875,Princess Gloria,,,,,
3875,Princess Gloria,,,,,
3875,Princess Gloria,,,,,
3875,Princess Gloria,,,,,
3875,wandered to this spot,,,,,
3876,Princess Gloria,,,,,
3876,"the Scarecrow of Oz 's headOz 's , still staring at Princess Gloria , who had wandered to this spot",,,,,
3876,the Scarecrow of Oz 's headOz 's,,,,,
3876,Princess Gloria,,,,,
3876,Princess Gloria,,,,,
3877,the tiny gray grasshopper,,,,,
3877,the tiny gray grasshopper,,,,,
3877,Princess Gloria,,,,,
3878,"Princess Gloria , who had wandered to this spot frigidly",,,,,
3878,Princess Gloria,,,,,
3878,Princess Gloria,,,,,
3878,Princess Gloria,,,,,
3878,the Wicked Witch,,,,,
3878,Princess Gloria,,,,,
3879,the Scarecrow of Oz,,,,,
3880,One so lovely,,,,,
3881,you,,,,,
3882,you,,,,,
3883,"by the appearance of Trot and Pon Summons , who had hidden in some bushes just over the brow of the hill and waited until old Blinkie had passed them by",,,,,
3883,you,,,,,
3883,Trot and Pon Summons,,,,,
3883,old Blinkie,,,,,
3884,the witch 's,,,,,
3884,the girl and the youth,,,,,
3885,Trot,,,,,
3885,Trot,,,,,
3886,Pon Summons,,,,,
3886,Gloria,,,,,
3886,the gardener 's boy,,,,,
3886,the gardener 's boy,,,,,
3887,Neither of them,,,,,
3887,the small grasshopper,,,,,
3887,the small grasshopper,,,,,
3888,the Scarecrow of Oz 's,,,,,
3888,the Scarecrow of Oz 's,,,,,
3888,he,,,,,
3889,he,,,,,
3889,he,,,,,
3892,the Wicked Witch,,,,,
3893,The voice,,,,,
3893,The voice,,,,,
3894,She,,,,,
3894,She,,,,,
3894,She,,,,,
3894,She,,,,,
3894,She,,,,,
3894,She,,,,,
3894,She,,,,,
3897,She,,,,,
3898,the grasshopper,,,,,
3899,It,,,,,
3899,It,,,,,
3901,I,,,,,
3901,I,,,,,
3901,I,,,,,
3901,I,,,,,
3901,an ' strong ' nough,,,,,
3903,voice,,,,,
3904,Glinda the Sorceress,,,,,
3905,Bill Weedles,,,,,
3906,I,,,,,
3907,I,,,,,
3907,Glinda the Sorceress,,,,,
3907,I,,,,,
3907,Glinda the Sorceress,,,,,
3908,the cruel King,,,,,
3908,Gloria,,,,,
3908,Gloria,,,,,
3908,their talk,,,,,
3909,They,,,,,
3909,the poor Princess,,,,,
3909,They,,,,,
3909,They,,,,,
3910,I,,,,,
3910,I,,,,,
3910,Glinda the Sorceress,,,,,
3910,Glinda the Sorceress,,,,,
3911,I,,,,,
3911,we,,,,,
3912,we,,,,,
3912,we,,,,,
3912,the grasshopper,,,,,
3912,Trot 's,,,,,
3913,IOz,,,,,
3913,this King King Krewl,,,,,
3914,Pon Summons,,,,,
3915,the Scarecrow of Oz,,,,,
3916,My father,,,,,
3917,Trot,,,,,
3918,we,,,,,
3919,I,,,,,
3919,he,,,,,
3920,the Scarecrow of Oz,,,,,
3921,he,,,,,
3922,he,,,,,
3924,my,,,,,
3924,you people,,,,,
3924,my,,,,,
3924,the result,,,,,
3925,Trot,,,,,
3927,my,,,,,
3928,the grasshopper,,,,,
3928,Trot 's,,,,,
3929,Pon Summons,,,,,
3929,glances,,,,,
3929,Gloria,,,,,
3930,Pon Summons,,,,,
3931,Brains,,,,,
3931,Trot 's,,,,,
3934,We,,,,,
3934,We,,,,,
3935,the little girl,,,,,
3935,the little girl,,,,,
3936,me,,,,,
3938,We,,,,,
3938,We,,,,,
3938,King King Krewl,,,,,
3939,King King Krewl,,,,,
3939,We,,,,,
3940,We,,,,,
3940,King King Krewl,,,,,
3940,Pon Summons,,,,,
3941,We,,,,,
3941,the Scarecrow of Oz,,,,,
3943,They,,,,,
3943,They,,,,,
3943,the King,,,,,
3945,Pon Summons,,,,,
3946,the Scarecrow of Oz,,,,,
3947,the others,,,,,
3947,the others,,,,,
3948,I,,,,,
3948,Pon Summons,,,,,
3948,Pon Summons,,,,,
3949,We,,,,,
3949,Pon Summons,,,,,
3949,Pon Summons,,,,,
3949,Pon Summons,,,,,
3950,Pon Summons,,,,,
3951,Pon Summons,,,,,
3951,Pon Summons,,,,,
3952,None,,,,,
3952,King King Krewl,,,,,
3952,King King Krewl,,,,,
3952,King King Krewl,,,,,
3953,He,,,,,
3953,Princess Gloria,,,,,
3953,"Princess Gloria , who since her heart had been frozen had escaped to some unknown place ,",,,,,
3953,"Princess Gloria , who since her heart had been frozen had escaped to some unknown place ,",,,,,
3953,to we d Googly - Goo 's heart had been frozen,,,,,
3953,Princess Gloria,,,,,
3953,we d Googly - Goo,,,,,
3954,He,,,,,
3954,He,,,,,
3954,Pon Summons,,,,,
3954,Princess Gloria,,,,,
3955,Pon Summons,,,,,
3956,Princess Gloria,,,,,
3956,d Googly - Goo,,,,,
3956,"Princess Gloria , who since her heart had been frozen had",,,,,
3956,"Princess Gloria , who since her heart had been frozen had",,,,,
3956,d Googly - Goo,,,,,
3957,He,,,,,
3958,Pon Summons,,,,,
3958,Pon Summons,,,,,
3958,Pon Summons,,,,,
3959,your Majesty,,,,,
3960,your Majesty,,,,,
3963,he,,,,,
3964,Some of the courtiers,,,,,
3965,King King Krewl,,,,,
3965,King King Krewl,,,,,
3965,King King Krewl,,,,,
3966,he,,,,,
3966,he,,,,,
3966,not two of the soldiers,,,,,
3966,with punishing he,,,,,
3966,King King Krewl,,,,,
3967,two of the soldiers,,,,,
3967,he,,,,,
3967,he,,,,,
3967,he,,,,,
3968,the Scarecrow of Oz,,,,,
3968,the King,,,,,
3968,the King,,,,,
3970,by Gloria 's anguish,,,,,
3971,The grasshopper,,,,,
3971,The grasshopper,,,,,
3971,the Scarecrow of Oz,,,,,
3973,I,,,,,
3974,Trot,,,,,
3975,I,,,,,
3975,people,,,,,
3976,Even grasshoppers,,,,,
3976,Even grasshoppers,,,,,
3976,Even grasshoppers,,,,,
3977,I,,,,,
3977,I,,,,,
3978,you,,,,,
3978,you excepted,,,,,
3978,Trot,,,,,
3979,They,,,,,
3979,you,,,,,
3980,you,,,,,
3980,you,,,,,
3980,you,,,,,
3980,that one thing you excepted,,,,,
3980,that one thing you excepted,,,,,
3980,you,,,,,
3981,you,,,,,
3981,that one thing you excepted,,,,,
3981,Pon Summons,,,,,
3981,you,,,,,
3982,that one thing you excepted,,,,,
3982,you,,,,,
3983,I,,,,,
3983,I,,,,,
3983,I,,,,,
3983,I,,,,,
3983,injure,,,,,
3984,I,,,,,
3984,I,,,,,
3984,your,,,,,
3985,I,,,,,
3985,your,,,,,
3985,your,,,,,
3986,Pon Summons,,,,,
3986,I,,,,,
3986,I,,,,,
3986,I,,,,,
3986,I,,,,,
3987,The Ork,,,,,
3987,Button - Bright,,,,,
3988,you,,,,,
3989,Nothing,,,,,
3989,nothing,,,,,
3989,nothing,,,,,
3991,This small boy,,,,,
3991,This small boy,,,,,
3992,all,,,,,
3992,This small boy,,,,,
3993,This small boy,,,,,
3993,This small boy,,,,,
3994,The birds,,,,,
3994,the breeze,,,,,
3995,he,,,,,
3996,A prairie - dog,,,,,
3996,A prairie - dog,,,,,
3997,A prairie - dog,,,,,
3997,he,,,,,
3997,he,,,,,
3998,he,,,,,
3999,He,,,,,
3999,a petulant voice,,,,,
4002,He,,,,,
4002,He,,,,,
4002,He,,,,,
4002,He,,,,,
4003,an aged couple,,,,,
4004,an aged couple,,,,,
4004,an aged couple,,,,,
4004,an aged couple,,,,,
4004,an aged couple,,,,,
4005,he,,,,,
4006,he,,,,,
4006,he,,,,,
4006,he,,,,,
4006,he,,,,,
4007,he,,,,,
4007,he,,,,,
4007,he,,,,,
4007,he,,,,,
4008,Button - Bright,,,,,
4011,you,,,,,
4012,you,,,,,
4012,you 's family and friends,,,,,
4013,I,,,,,
4014,I,,,,,
4014,the boy,,,,,
4015,I,,,,,
4016,Button - Bright,,,,,
4016,it,,,,,
4016,Button - Bright,,,,,
4016,the King,,,,,
4017,I,,,,,
4017,That,,,,,
4018,We,,,,,
4018,We,,,,,
4018,he,,,,,
4019,I,,,,,
4019,I,,,,,
4019,I.,,,,,
4020,he,,,,,
4020,he,,,,,
4020,he,,,,,
4020,he,,,,,
4021,he,,,,,
4021,I,,,,,
4021,he,,,,,
4022,you,,,,,
4023,me,,,,,
4023,me,,,,,
4024,me,,,,,
4024,me,,,,,
4025,me,,,,,
4025,Button - Bright,,,,,
4026,me,,,,,
4027,they,,,,,
4028,they,,,,,
4028,the skinny creature 's 's sharp eyes,,,,,
4029,Button - Bright,,,,,
4029,they,,,,,
4029,Trot,,,,,
4029,Trot,,,,,
4031,Gloria,,,,,
4031,the skinny creature 's,,,,,
4032,it,,,,,
4032,"Bill Weedles , perched upon Trot 's shoulder",,,,,
4033,me,,,,,
4033,me,,,,,
4034,you,,,,,
4034,me,,,,,
4034,me,,,,,
4035,me,,,,,
4035,the Orks,,,,,
4036,me,,,,,
4036,me,,,,,
4037,I,,,,,
4037,I,,,,,
4037,I,,,,,
4038,the Orks,,,,,
4038,the Orks,,,,,
4038,the Orks,,,,,
4038,the Orks,,,,,
4038,the Orks,,,,,
4039,the Orks,,,,,
4039,the Orks,,,,,
4040,the Scarecrow of Oz,,,,,
4041,the Orks,,,,,
4041,the Scarecrow of Oz,,,,,
4041,the Scarecrow of Oz,,,,,
4042,he,,,,,
4042,I,,,,,
4042,he,,,,,
4043,I,,,,,
4043,I,,,,,
4044,Trot,,,,,
4046,you,,,,,
4046,I,,,,,
4047,the wind from my tail,,,,,
4048,you,,,,,
4049,I,,,,,
4049,Button - Bright,,,,,
4049,Button - Bright,,,,,
4050,the creature,,,,,
4052,you,,,,,
4053,one cruel King in Jinxland,,,,,
4053,one cruel King in Jinxland,,,,,
4053,one cruel King in Jinxland,,,,,
4053,one cruel King in Jinxland,,,,,
4054,The Scarecrow of Oz of Oz,,,,,
4054,one cruel King,,,,,
4054,one cruel King,,,,,
4055,The Scarecrow of Oz of Oz,,,,,
4055,one cruel King,,,,,
4055,one cruel King in Jinxland,,,,,
4055,one cruel King in Jinxland,,,,,
4055,one cruel King in Jinxland,,,,,
4056,The Scarecrow of Oz of Oz,,,,,
4057,the soldiers,,,,,
4057,the soldiers,,,,,
4057,The Scarecrow of Oz of Oz,,,,,
4058,He,,,,,
4058,his Majesty,,,,,
4059,the King,,,,,
4060,He,,,,,
4060,the King,,,,,
4061,the King,,,,,
4061,the King,,,,,
4061,the King,,,,,
4061,at He is audacity,,,,,
4062,He,,,,,
4063,You,,,,,
4063,You,,,,,
4064,he,,,,,
4064,he,,,,,
4064,I,,,,,
4065,he,,,,,
4065,he,,,,,
4066,he,,,,,
4066,he,,,,,
4067,he,,,,,
4068,the Scarecrow of Oz,,,,,
4069,the Scarecrow of Oz,,,,,
4069,the assembled courtiers and people,,,,,
4070,the assembled courtiers and people,,,,,
4070,the assembled courtiers and people,,,,,
4070,the assembled courtiers and people,,,,,
4071,they all,,,,,
4071,they,,,,,
4071,they all,,,,,
4071,the King,,,,,
4071,"the King , whom they all hated in their hearts , but likewise feared was now in a terrible rage",,,,,
4071,"the King , whom they all hated in their hearts , but likewise feared was now in a terrible rage",,,,,
4071,"the King , whom they all hated in their hearts , but likewise feared",,,,,
4071,they all,,,,,
4071,the King,,,,,
4071,the King,,,,,
4071,they,,,,,
4071,"the King , whom they all hated in their hearts , but likewise feared",,,,,
4071,"the King , whom they all hated in their hearts , but likewise feared",,,,,
4071,the King,,,,,
4072,he,,,,,
4072,the King,,,,,
4072,the King,,,,,
4072,the King 's soldiers,,,,,
4073,his soldiers,,,,,
4073,his soldiers,,,,,
4073,his soldiers,,,,,
4073,his soldiers,,,,,
4074,old Googly - Goo,,,,,
4074,old Googly - Goo,,,,,
4075,the King,,,,,
4075,the King,,,,,
4076,the King,,,,,
4076,one man,,,,,
4076,one man,,,,,
4077,the King,,,,,
4078,the King,,,,,
4078,the King,,,,,
4078,the King,,,,,
4078,the King,,,,,
4078,nothing,,,,,
4079,the terrified people and the frightened courtiers,,,,,
4080,old Googly - Goo,,,,,
4080,the King,,,,,
4080,old Googly - Goo,,,,,
4082,The King,,,,,
4084,The King,,,,,
4086,The King,,,,,
4087,he,,,,,
4087,he,,,,,
4087,his soldiers and retainers,,,,,
4088,he,,,,,
4088,who,,,,,
4089,the servants,,,,,
4090,he,,,,,
4090,he,,,,,
4090,he,,,,,
4090,soldiers,,,,,
4090,who,,,,,
4091,the Scarecrow of Oz,,,,,
4091,who,,,,,
4091,the Scarecrow of Oz who had dared to defy his power,,,,,
4092,He,,,,,
4092,He,,,,,
4093,to be destroyed in such a manner,,,,,
4093,He,,,,,
4093,"many people in the Land of Oz , and especially Dorothy the Lamb and the Royal Ozma",,,,,
4093,and especially,,,,,
4093,and especially,,,,,
4093,"many people in the Land of Oz , and especially Dorothy the Lamb and the Royal Ozma",,,,,
4094,He,,,,,
4095,they,,,,,
4095,He,,,,,
4095,He,,,,,
4096,my friends,,,,,
4096,the King,,,,,
4096,He,,,,,
4096,He,,,,,
4096,the King,,,,,
4097,he,,,,,
4097,he,,,,,
4098,he is brass band,,,,,
4098,old Googly - Goo,,,,,
4099,the flames,,,,,
4100,none of The King and all his people,,,,,
4101,The King and all his people,,,,,
4102,by a flock of Orks,,,,,
4102,the powerful currents of air caused,,,,,
4102,the powerful currents of air caused,,,,,
4102,half a hundred of them at the least 's revolving tails,,,,,
4102,not one burning brand,,,,,
4104,a big Orks,,,,,
4105,Old Googly - Goo,,,,,
4105,Old Googly - Goo,,,,,
4105,Old Googly - Goo,,,,,
4106,The people,,,,,
