sentence_index,agent,,,,,
558,Daughters,,,,,
559,Daughters,,,,,
559,"by the fairylike Polly the Rainbow , who is so dainty and beautiful that no girl has ever quite equalled the fairylike Polly the Rainbow , who is so dainty and beautiful that no girl has ever quite equalled her in loveliness in loveliness",,,,,
559,no girl,,,,,
559,no girl,,,,,
560,no girl,,,,,
560,the fairylike Polly the Rainbow,,,,,
560,the fairylike Polly,,,,,
560,no girl,,,,,
560,no,,,,,
560,no girl,,,,,
561,they,,,,,
561,they,,,,,
561,they,,,,,
561,they,,,,,
561,they,,,,,
565,Polychrome,,,,,
565,Polychrome,,,,,
567,she,,,,,
568,carelessness,,,,,
569,she,,,,,
569,she,,,,,
570,she,,,,,
571,She,,,,,
571,She,,,,,
571,She,,,,,
572,She,,,,,
573,She,,,,,
573,She,,,,,
575,Polly the Rainbow,,,,,
578,I,,,,,
579,I.,,,,,
579,I,,,,,
581,me,,,,,
581,Polly the Rainbow,,,,,
582,Polly the Rainbow,,,,,
582,Polly the Rainbow,,,,,
582,Polly the Rainbow,,,,,
582,Polly the Rainbow,,,,,
583,me,,,,,
585,I,,,,,
585,I,,,,,
586,you,,,,,
587,the Rainbow,,,,,
588,the Rainbow,,,,,
588,the Rainbow,,,,,
588,the Rainbow,,,,,
589,Shaggy Man,,,,,
589,Shaggy Man,,,,,
590,Polly the Rainbow,,,,,
590,Polly the Rainbow,,,,,
590,Polly the Rainbow,,,,,
590,Polly the Rainbow,,,,,
591,Polly the Rainbow,,,,,
591,Shaggy Man,,,,,
591,Shaggy Man,,,,,
594,you,,,,,
594,you,,,,,
594,you,,,,,
595,our,,,,,
595,you,,,,,
596,our,,,,,
596,Betsy Bobbin,,,,,
596,Betsy Bobbin,,,,,
596,our,,,,,
596,our,,,,,
596,by the terrible Metal Monarch,,,,,
597,you,,,,,
598,Polly the Rainbow,,,,,
598,smile,,,,,
600,her,,,,,
601,the queer party of travelers,,,,,
601,the queer party of travelers,,,,,
601,the queer party of travelers,,,,,
602,her,,,,,
602,her,,,,,
604,no Rainbow,,,,,
605,I,,,,,
606,you,,,,,
606,Roquat of the Rocks 's,,,,,
606,I.,,,,,
606,I,,,,,
607,No one,,,,,
607,Polly the Rainbow,,,,,
609,Betsy Bobbin,,,,,
609,Polly the Rainbow,,,,,
610,Polly the Rainbow,,,,,
610,Polly the Rainbow,,,,,
610,Polly the Rainbow,,,,,
611,Polly the Rainbow,,,,,
611,Polly the Rainbow,,,,,
611,us,,,,,
612,This promise,,,,,
612,the Shaggy Man,,,,,
612,all the wanderers,,,,,
612,all the wanderers,,,,,
613,The Rainbow 's Daughter,,,,,
614,the Shaggy Man,,,,,
614,the Shaggy Man,,,,,
615,Betsy Bobbin and Hank,,,,,
615,The Rainbow 's Daughter,,,,,
615,Hank,,,,,
616,all the wanderers,,,,,
617,they,,,,,
617,they,,,,,
617,berries and fruits,,,,,
618,to see the Rose Princess Princess partake of they 's food,,,,,
618,Betsy Bobbin,,,,,
618,Betsy Bobbin,,,,,
618,Betsy Bobbin,,,,,
618,Polly the Rainbow 's Daughter,,,,,
618,the Rose Princess,,,,,
619,Polly the Rainbow,,,,,
619,no one,,,,,
619,Polly the Rainbow,,,,,
620,they,,,,,
620,journey,,,,,
620,direction,,,,,
621,Shaggy Man,,,,,
621,the one direction,,,,,
622,they,,,,,
623,they,,,,,
623,a faint trail,,,,,
623,they,,,,,
623,a faint trail,,,,,
623,they,,,,,
624,many paths,,,,,
626,they,,,,,
626,which way to proceed,,,,,
626,the mule,,,,,
626,the mule,,,,,
627,Betsy Bobbin,,,,,
628,He,,,,,
630,us,,,,,
631,No one,,,,,
632,They,,,,,
632,They,,,,,
633,Hank,,,,,
633,Hank,,,,,
633,Hank,,,,,
634,Betsy Bobbin,,,,,
635,Hank,,,,,
636,Betsy Bobbin,,,,,
637,Shaggy Man,,,,,
637,Shaggy Man,,,,,
637,Betsy Bobbin,,,,,
638,"The Princess and Polly the Rainbow , who had become fast friends",,,,,
638,"The Princess and Polly the Rainbow , who had become fast friends",,,,,
638,"The Princess and Polly the Rainbow , who had become fast friends",,,,,
639,Shaggy Man,,,,,
640,we,,,,,
640,we,,,,,
640,Betsy Bobbin,,,,,
642,Shaggy Man,,,,,
642,Shaggy Man,,,,,
642,Shaggy Man,,,,,
643,Betsy Bobbin,,,,,
643,Betsy Bobbin,,,,,
644,An old hoopskirt,,,,,
644,Hank,,,,,
644,Hank,,,,,
644,"Hank , who had never seen a hoopskirt before",,,,,
645,the Shaggy Man,,,,,
645,the Shaggy Man,,,,,
646,the Shaggy Man,,,,,
646,the Shaggy Man,,,,,
647,I,,,,,
647,I,,,,,
651,Betsy Bobbin,,,,,
651,Betsy Bobbin,,,,,
651,I,,,,,
653,Shaggy Man,,,,,
655,Betsy Bobbin,,,,,
655,Betsy Bobbin,,,,,
655,Betsy Bobbin,,,,,
656,Shaggy Man,,,,,
656,Shaggy Man,,,,,
657,he,,,,,
657,he,,,,,
658,he,,,,,
658,he,,,,,
658,he,,,,,
659,he,,,,,
660,the Rainbow 's,,,,,
660,he,,,,,
661,he,,,,,
663,"Betsy Bobbin , who had knelt down to examine the man",,,,,
663,Betsy Bobbin,,,,,
663,who,,,,,
666,Betsy Bobbin,,,,,
666,who,,,,,
666,"Betsy Bobbin , who had knelt down to examine the man",,,,,
666,MECHANICAL MAN,,,,,
670,the Princess,,,,,
671,Betsy Bobbin,,,,,
671,Betsy Bobbin,,,,,
675,N. B.--This Mechanism,,,,,
676,Polly the Rainbow,,,,,
676,Clockwork Man,,,,,
676,Clockwork Man,,,,,
677,Shaggy Man,,,,,
678,us,,,,,
679,they,,,,,
681,The girls,,,,,
682,Shaggy Man,,,,,
682,Shaggy Man,,,,,
682,Shaggy Man,,,,,
682,Shaggy,,,,,
684,we,,,,,
684,him,,,,,
684,Betsy Bobbin,,,,,
687,Polly the Rainbow,,,,,
687,it,,,,,
688,Betsy Bobbin,,,,,
688,him,,,,,
689,Shaggy Man,,,,,
691,she,,,,,
693,His thoughts,,,,,
694,Betsy Bobbin,,,,,
695,Shaggy Man,,,,,
695,Shaggy Man,,,,,
695,the copper man,,,,,
696,the clockwork,,,,,
696,the copper man,,,,,
696,the copper man,,,,,
696,the copper man,,,,,
699,they,,,,,
699,they,,,,,
699,him,,,,,
700,self,,,,,
700,they,,,,,
700,Shaggy Man,,,,,
700,Betsy Bobbin,,,,,
700,him,,,,,
700,him,,,,,
701,him,,,,,
701,Shaggy Man,,,,,
702,him,,,,,
702,him,,,,,
703,him,,,,,
703,ma,,,,,
703,ma,,,,,
703,ma,,,,,
703,ma,,,,,
703,him,,,,,
703,ma,,,,,
703,him,,,,,
703,him,,,,,
704,me,,,,,
705,"the Roquat of the Rocks him - self -- old Rug - ge - do , who is called in these parts the Met - al Mon - arch",,,,,
705,the Met - al Mon - arch,,,,,
706,me 's works,,,,,
706,you,,,,,
708,Shaggy Man,,,,,
709,I,,,,,
709,I,,,,,
711,Tik - Tok,,,,,
712,us,,,,,
712,us,,,,,
712,us,,,,,
713,I,,,,,
713,us,,,,,
713,Tik - Tok,,,,,
714,Polly the Rainbow,,,,,
714,old Roquat of the Rocks,,,,,
715,we,,,,,
716,Betsy Bobbin,,,,,
716,we,,,,,
716,we,,,,,
716,any road,,,,,
717,the Princess,,,,,
718,for we to find old Roquat of the Rocks,,,,,
718,we,,,,,
718,we,,,,,
719,you,,,,,
719,me,,,,,
720,Shaggy Man,,,,,
720,Shaggy Man,,,,,
721,they,,,,,
721,a peculiar sound,,,,,
722,Betsy Bobbin,,,,,
722,Betsy Bobbin,,,,,
722,Betsy Bobbin,,,,,
724,she,,,,,
725,we,,,,,
725,we,,,,,
725,we,,,,,
725,Shaggy Man,,,,,
727,an army,,,,,
727,Shaggy Man,,,,,
728,by a dismal groan,,,,,
728,one of the Army of Oogaboo,,,,,
729,Private Files,,,,,
731,he,,,,,
731,he,,,,,
731,all the inhabitants of this territory,,,,,
732,Some of the officers,,,,,
732,Some of the officers,,,,,
733,I,,,,,
733,I,,,,,
733,I,,,,,
733,I,,,,,
733,I,,,,,
733,I,,,,,
736,The other officers,,,,,
737,Files,,,,,
737,Files,,,,,
738,Files,,,,,
738,Files,,,,,
738,Files,,,,,
739,a harsh voice,,,,,
739,Queen Ann,,,,,
740,us,,,,,
740,Shaggy Man,,,,,
741,"Tik - Tok , the Clockwork Man",,,,,
743,a sky fairy,,,,,
743,a sky fairy,,,,,
743,Shaggy,,,,,
743,Polly the Rainbow,,,,,
743,Polly the Rainbow,,,,,
743,a sky fairy,,,,,
743,"Polly the Rainbow , a sky fairy",,,,,
744,you,,,,,
745,Ann Soforth,,,,,
745,all,,,,,
745,Ann Soforth,,,,,
746,Ann Soforth,,,,,
747,Ann,,,,,
747,Betsy Bobbin,,,,,
748,Jo Files,,,,,
749,Ann Soforth 's officers,,,,,
749,Ann Soforth,,,,,
749,Ann Soforth,,,,,
749,we,,,,,
749,we,,,,,
749,we,,,,,
750,The officers,,,,,
751,the enemy,,,,,
751,the Generals and Colonels and Majors and Captains,,,,,
751,the Generals and Colonels and Majors and Captains,,,,,
751,the Generals and Colonels and Majors and Captains,,,,,
751,the Generals and Colonels and Majors and Captains,,,,,
752,the enemy,,,,,
752,Ann Soforth,,,,,
753,We,,,,,
753,the enemy,,,,,
753,We,,,,,
754,Shaggy Man,,,,,
755,you,,,,,
756,us,,,,,
757,Betsy Bobbin,,,,,
758,We,,,,,
758,the Queen,,,,,
760,Private Files,,,,,
760,Private Files,,,,,
761,Private Files,,,,,
761,Private Files,,,,,
763,Ann Soforth,,,,,
765,Private Files,,,,,
765,Private Files,,,,,
766,the Generals,,,,,
767,the Colonels and Majors and Captains,,,,,
767,the Colonels and Majors and Captains,,,,,
767,the Colonels and Majors and Captains,,,,,
768,All this noise,,,,,
768,Hank,,,,,
769,The mule,,,,,
769,The mule,,,,,
769,The mule,,,,,
770,the officers,,,,,
770,the officers,,,,,
770,the officers,,,,,
770,the officers,,,,,
771,Betsy Bobbin,,,,,
771,Polly the Rainbow,,,,,
773,Private Files,,,,,
774,Ann Soforth,,,,,
774,Ann Soforth,,,,,
774,Ann Soforth,,,,,
774,Hank,,,,,
775,Betsy Bobbin,,,,,
775,Betsy Bobbin,,,,,
775,the officers,,,,,
775,the officers,,,,,
775,the officers,,,,,
776,Private Files,,,,,
777,the Queen,,,,,
778,Private Files,,,,,
778,Private Files,,,,,
778,Private Files,,,,,
779,Private Files,,,,,
779,you,,,,,
779,some one,,,,,
779,you,,,,,
780,Private Files,,,,,
780,Private Files,,,,,
781,Ann Soforth,,,,,
781,all the officers,,,,,
782,Jo Files,,,,,
783,Jo Files,,,,,
783,Jo Files,,,,,
784,Ann,,,,,
785,resign,,,,,
785,Ann,,,,,
786,She,,,,,
786,She,,,,,
786,the officers,,,,,
787,She,,,,,
787,officers,,,,,
787,the officers,,,,,
787,the officers,,,,,
787,Private Files,,,,,
788,the officers,,,,,
788,us,,,,,
789,The prospect of this awful fate,,,,,
789,the officers,,,,,
789,the officers,,,,,
790,Shaggy Man,,,,,
790,"the sight of the glistening Love Magnet , held in the hand of the smiling Shaggy Man",,,,,
791,Even Ann Soforth,,,,,
791,Even Ann,,,,,
791,forgetting all enmity and anger,,,,,
792,by this unexpected effect of the Love Magnet,,,,,
792,Shaggy Man,,,,,
792,Shaggy Man,,,,,
794,his party,,,,,
794,his party,,,,,
794,Shaggy Man,,,,,
794,his party,,,,,
795,his party,,,,,
795,his party,,,,,
795,his party,,,,,
795,no one in the world,,,,,
795,no one in the world,,,,,
796,Ann Soforth,,,,,
798,Major Stockings,,,,,
799,Shaggy Man,,,,,
800,He,,,,,
801,He,,,,,
801,He,,,,,
801,He,,,,,
802,you,,,,,
803,General Apple,,,,,
803,General Apple,,,,,
804,you,,,,,
805,The Queen,,,,,
806,The Queen,,,,,
806,The Queen,,,,,
807,The Queen,,,,,
807,brave officers,,,,,
808,The Queen,,,,,
808,The Queen,,,,,
809,The Queen,,,,,
809,Shaggy Man,,,,,
809,every officer,,,,,
809,every officer,,,,,
809,The Queen,,,,,
809,The Queen,,,,,
811,my officers,,,,,
812,my officers,,,,,
812,others,,,,,
812,my officers,,,,,
813,Colonel Jo Plum,,,,,
814,one,,,,,
815,I myself 's nature,,,,,
816,I myself,,,,,
817,each of the other officers,,,,,
818,You,,,,,
818,I myself,,,,,
819,I myself,,,,,
820,I.,,,,,
820,I,,,,,
820,I,,,,,
821,people,,,,,
823,Ann Soforth,,,,,
823,Ann Soforth,,,,,
824,happened,,,,,
825,It,,,,,
825,me,,,,,
826,my,,,,,
826,we,,,,,
827,we,,,,,
827,we,,,,,
827,we,,,,,
827,we,,,,,
827,we,,,,,
827,my,,,,,
827,my,,,,,
828,the officers,,,,,
828,the officers,,,,,
828,Colonel Cheese,,,,,
828,the officers,,,,,
829,We,,,,,
831,Tik - Tok,,,,,
833,the Clockwork Man,,,,,
833,you,,,,,
833,Rug - ge - do,,,,,
834,the Clockwork Man,,,,,
834,Polly the Rainbow,,,,,
835,you,,,,,
835,you,,,,,
835,Mr. Files,,,,,
836,you,,,,,
836,my works of - ten,,,,,
836,you,,,,,
836,you,,,,,
836,nei - ther,,,,,
837,I,,,,,
838,I.,,,,,
838,you,,,,,
838,nothing,,,,,
839,our party,,,,,
840,Tik - Tok,,,,,
841,Ann Soforth,,,,,
842,the officers,,,,,
842,Tik - Tok,,,,,
842,Tik - Tok,,,,,
843,Jo Files,,,,,
844,I,,,,,
844,I.,,,,,
844,I,,,,,
844,the Queen,,,,,
845,Jo Files,,,,,
845,the Private,,,,,
846,I,,,,,
846,I,,,,,
846,I,,,,,
846,I,,,,,
847,the Queen,,,,,
847,the Queen,,,,,
847,we,,,,,
847,we,,,,,
849,the Generals,,,,,
849,the Generals,,,,,
850,the Colonels,,,,,
850,the Colonels,,,,,
851,the Majors,,,,,
851,the Majors,,,,,
852,the Captains,,,,,
852,the Captains,,,,,
853,Tik - Tok,,,,,
856,Tik - Tok,,,,,
857,Queen Ann Soforth,,,,,
858,the Clockwork Man,,,,,
859,Jo Files,,,,,
859,your,,,,,
860,your,,,,,
862,Which road,,,,,
863,We,,,,,
864,Ann Soforth,,,,,
865,we,,,,,
865,we,,,,,
866,Shaggy Man,,,,,
866,Shaggy Man,,,,,
866,we,,,,,
867,we,,,,,
867,we,,,,,
868,Ann Soforth,,,,,
870,They all,,,,,
871,The paths,,,,,
872,"Files and the Rose Princess Princess , who had by this time become good friends",,,,,
873,Files,,,,,
873,pretty wild flowers,,,,,
875,the Princess,,,,,
876,Jo Files,,,,,
877,Jo Files,,,,,
877,the Princess,,,,,
877,The flowers,,,,,
878,the Princess,,,,,
880,a few wild roses scattered here and there,,,,,
880,the Princess,,,,,
881,the Princess,,,,,
881,the Princess,,,,,
882,the Princess,,,,,
882,which way,,,,,
883,the flowers,,,,,
885,Files,,,,,
886,we,,,,,
887,Rose Princess,,,,,
887,the field - flowers,,,,,
887,the field - flowers,,,,,
888,you,,,,,
889,Rose Princess,,,,,
890,Jo Files,,,,,
892,these lovely blossoms,,,,,
892,Jo Files,,,,,
893,by the adventurers,,,,,
893,the adventurers,,,,,
894,by the adventurers,,,,,
894,Jo Files,,,,,
896,the walls and,,,,,
897,the famous Roquat of the Rocks,,,,,
899,One,,,,,
899,One,,,,,
899,the famous Roquat of the Rocks,,,,,
899,one,,,,,
899,the famous Roquat of the Rocks,,,,,
900,mortals,,,,,
900,mortals,,,,,
900,all the power of Roquat of the Rocks and The Metal Monarch 's nomes,,,,,
901,The Metal Monarch,,,,,
901,the fairies,,,,,
901,The Metal Monarch,,,,,
901,The Metal Monarch,,,,,
902,Roquat of the Rocks,,,,,
902,Roquat of the Rocks,,,,,
902,Roquat of the Rocks,,,,,
902,Roquat of the Rocks,,,,,
903,The sound,,,,,
903,countless thousands of nomes,,,,,
903,countless thousands of nomes,,,,,
903,countless thousands of nomes,,,,,
903,gems,,,,,
904,a huge gong,,,,,
905,"Kaliko , the King 's High Royal Chamberlain",,,,,
906,"Kaliko , the King 's High Royal Chamberlain",,,,,
907,the King 's,,,,,
907,the King 's,,,,,
909,Those foolish mortals,,,,,
910,Kaliko,,,,,
912,you,,,,,
912,Kaliko,,,,,
912,Kaliko,,,,,
913,you,,,,,
913,you,,,,,
914,you,,,,,
915,I,,,,,
915,I,,,,,
915,I,,,,,
916,the nome,,,,,
917,the King,,,,,
918,Kaliko,,,,,
918,Kaliko,,,,,
919,a tube in the wall of rock,,,,,
919,Kaliko,,,,,
920,he,,,,,
921,he,,,,,
922,them,,,,,
922,Your Majesty,,,,,
923,he,,,,,
925,Roquat of the Rocks,,,,,
927,Roquat of the Rocks,,,,,
927,Roquat of the Rocks,,,,,
928,some one,,,,,
928,Kaliko,,,,,
929,Roquat of the Rocksthe Rocks,,,,,
929,Roquat,,,,,
933,the King,,,,,
933,the King,,,,,
934,Kaliko,,,,,
935,I,,,,,
935,I,,,,,
936,an army of men from Oogaboo,,,,,
938,Roquat of the Rocks,,,,,
939,Roquat of the Rocks,,,,,
940,A dozen of my nomes,,,,,
941,I.,,,,,
941,I,,,,,
942,my,,,,,
942,by a nome,,,,,
944,my,,,,,
945,I,,,,,
946,Roquat of the Rocks,,,,,
946,Roquat,,,,,
948,Roquat of the Rocks,,,,,
948,everybody,,,,,
949,Kaliko,,,,,
950,I,,,,,
950,these people,,,,,
952,these people,,,,,
954,I,,,,,
954,Kaliko,,,,,
955,we,,,,,
956,your,,,,,
957,your,,,,,
957,these invaders,,,,,
958,Shaggy Man,,,,,
958,Shaggy Man,,,,,
959,They,,,,,
959,They,,,,,
959,They,,,,,
959,they,,,,,
961,travelers,,,,,
961,travelers,,,,,
962,Tik - Tok,,,,,
962,Tik - Tok,,,,,
964,The Clockwork Man,,,,,
964,The Clockwork Man,,,,,
964,The Clockwork Man,,,,,
966,which,,,,,
966,The Clockwork Man,,,,,
966,The Clockwork Man,,,,,
967,General Apple,,,,,
968,General Jo Cone,,,,,
968,the others,,,,,
968,the others,,,,,
968,the others,,,,,
969,Tik - Tok,,,,,
970,General Apple,,,,,
970,General Apple 's long sword,,,,,
971,General Jo Cone,,,,,
971,his round body,,,,,
972,Betsy Bobbin,,,,,
972,Polly the Rainbow,,,,,
973,Betsy Bobbin,,,,,
973,Queen Ann,,,,,
973,the chief officers of the Army of Oogaboo,,,,,
974,She,,,,,
974,them,,,,,
974,them,,,,,
974,them,,,,,
975,them,,,,,
975,them,,,,,
975,them,,,,,
976,you,,,,,
976,"Ann Soforth , who seemed greatly provoked",,,,,
976,who,,,,,
977,Shaggy Man,,,,,
978,Shaggy Man,,,,,
978,who,,,,,
978,"Ann Soforth , who seemed greatly provoked",,,,,
978,Ann Soforth,,,,,
978,"Ann Soforth , who seemed greatly provoked",,,,,
978,"Ann Soforth , who seemed greatly provoked",,,,,
978,"Ann Soforth , who seemed greatly provoked",,,,,
983,we,,,,,
984,"Jo Files , who was full of wisdom",,,,,
984,Polly the Rainbow,,,,,
984,Polly the Rainbow,,,,,
984,Polly the Rainbow,,,,,
984,Polly the Rainbow,,,,,
985,Every step,,,,,
986,Polly the Rainbow,,,,,
986,Polly the Rainbow,,,,,
987,Polly the Rainbow,,,,,
988,them,,,,,
988,them,,,,,
988,them,,,,,
989,Ann Soforth and Ann Soforth 's officers,,,,,
989,Betsy Bobbin,,,,,
989,Betsy Bobbin,,,,,
989,Betsy Bobbin,,,,,
989,Betsy Bobbin,,,,,
989,Betsy Bobbin,,,,,
989,Polly the Rainbow,,,,,
990,Betsy Bobbin,,,,,
990,the next bound,,,,,
990,Betsy Bobbin,,,,,
991,the Rainbow 's Daughter,,,,,
991,Hank,,,,,
991,Hank,,,,,
992,Hank,,,,,
992,Hank,,,,,
992,Hank,,,,,
992,Hank,,,,,
992,she,,,,,
992,Hank,,,,,
994,he,,,,,
994,he,,,,,
995,Betsy Bobbin,,,,,
995,Betsy Bobbin,,,,,
995,Betsy Bobbin,,,,,
996,Polly the Rainbow,,,,,
996,Polly the Rainbow,,,,,
996,Polly the Rainbow,,,,,
996,the water,,,,,
997,Betsy Bobbin,,,,,
997,they,,,,,
998,Betsy Bobbin,,,,,
998,Rose Princess and Shaggy Man,,,,,
998,Betsy Bobbin,,,,,
998,the water,,,,,
999,they,,,,,
999,they,,,,,
999,they,,,,,
1000,This,,,,,
1000,they,,,,,
1000,they,,,,,
1000,they,,,,,
1000,the path,,,,,
1001,Kaliko,,,,,
1001,Kaliko,,,,,
1002,All the invaders,,,,,
1003,the Nome King 's,,,,,
1003,the Nome King 's,,,,,
1003,the Nome King 's,,,,,
1003,the Nome King 's,,,,,
1003,Kaliko,,,,,
1004,the King,,,,,
1004,we,,,,,
1005,Kaliko,,,,,
1005,Kaliko,,,,,
1006,Kaliko,,,,,
1006,the King,,,,,
1007,the King,,,,,
1008,Tititi - Hoochoo,,,,,
1008,the King,,,,,
1009,Kaliko,,,,,
1009,Kaliko,,,,,
1010,Kaliko,,,,,
1010,his,,,,,
1010,you,,,,,
1010,his,,,,,
1011,The Metal Monarch,,,,,
1011,The Metal Monarch,,,,,
1012,The Metal Monarch,,,,,
1013,you,,,,,
1013,these invaders,,,,,
1013,the Long - Eared Hearer,,,,,
1013,Kaliko,,,,,
1016,there,,,,,
1017,Roquat of the Rocksthe Rocks,,,,,
1017,Roquat of the Rocks,,,,,
1017,Roquat of the Rocks,,,,,
1019,The nome,,,,,
1019,The nome,,,,,
1019,The nome,,,,,
1020,The nome,,,,,
1021,The nome,,,,,
1021,Shaggy Man,,,,,
1021,The nome,,,,,
1022,Roquat of the Rocks,,,,,
1023,Shaggy Man,,,,,
1024,He,,,,,
1026,my,,,,,
1026,He my,,,,,
1026,Kaliko,,,,,
1026,Kaliko,,,,,
1027,Kaliko,,,,,
1029,The invaders,,,,,
1029,The invaders,,,,,
1029,the King,,,,,
1029,the King,,,,,
1030,the King,,,,,
1030,the King,,,,,
1031,The invaders,,,,,
1032,Hearer,,,,,
1033,The Army of Oogaboo,,,,,
1033,the officers and the officers 's Queen,,,,,
1033,the officers and the officers 's Queen,,,,,
1033,the officers and the officers 's Queen,,,,,
1034,he,,,,,
1034,this Roquat of the Rocks,,,,,
1034,this Roquat,,,,,
1034,he,,,,,
1034,he,,,,,
1034,this Roquat of the Rocks,,,,,
1035,he,,,,,
1035,he,,,,,
1035,he,,,,,
1035,Kaliko,,,,,
1035,Kaliko,,,,,
1035,he,,,,,
1035,he,,,,,
1035,he,,,,,
1036,the Hearer,,,,,
1036,the Hearer,,,,,
1036,he,,,,,
1036,he,,,,,
1036,he,,,,,
1036,he,,,,,
1036,he,,,,,
1037,the Hearer,,,,,
1037,Kaliko,,,,,
1039,the King,,,,,
1039,the King,,,,,
1039,the King,,,,,
1040,the King,,,,,
1041,Kaliko,,,,,
1042,my Chief Magician,,,,,
1042,my Chief Magician,,,,,
1043,Kaliko,,,,,
1043,Kaliko,,,,,
1043,Kaliko,,,,,
1043,Roquat of the Rocks,,,,,
1044,He,,,,,
1044,He,,,,,
1044,the path,,,,,
1044,He,,,,,
1045,He,,,,,
1045,He,,,,,
1045,He,,,,,
1045,He,,,,,
1045,letters,,,,,
1046,He,,,,,
1046,He,,,,,
1046,Roquat of the Rocks,,,,,
1049,I,,,,,
1049,"Polly the Rainbow , and perhaps Queen Ann Soforth and Queen Ann Soforth 's Army",,,,,
1049,"Polly the Rainbow , and perhaps Queen Ann Soforth and Queen Ann Soforth 's Army",,,,,
1049,"Polly the Rainbow , and perhaps Queen Ann Soforth and Queen Ann Soforth 's Army",,,,,
1049,the Rocks 's Chief,,,,,
1049,Queen Ann Soforth and her Army,,,,,
1049,by such common magic as Roquat of the Rocks 's the Rocks 's could command,,,,,
1049,the Rocks,,,,,
1050,no one,,,,,
1050,Queen Ann Soforth and her Army,,,,,
1050,"Polly the Rainbow ,",,,,,
1050,"Polly the Rainbow ,",,,,,
1050,perhaps Queen Ann Soforth and her Army,,,,,
1050,Tik - Tok,,,,,
1051,The officers,,,,,
1051,Tik - Tok,,,,,
1051,"Tik - Tok , who marched ahead",,,,,
1051,The officers,,,,,
1052,Queen Ann Soforth,,,,,
1053,Betsy Bobbin,,,,,
1053,Betsy Bobbin,,,,,
1053,Betsy Bobbin,,,,,
1053,Betsy Bobbin,,,,,
1053,Betsy Bobbin,,,,,
1054,Hank,,,,,
1054,Hank,,,,,
1054,Betsy Bobbin,,,,,
1054,Betsy Bobbin,,,,,
1058,they,,,,,
1058,"the "" Hollow Tube """,,,,,
1059,the girl,,,,,
1059,Hank,,,,,
1060,Hank,,,,,
1061,no harm,,,,,
1061,the girl,,,,,
1062,the girl,,,,,
1062,the girl,,,,,
1063,she,,,,,
1064,some one,,,,,
1066,the Officers of the Army of Oogaboo,,,,,
1066,the Officers of the Army of Oogaboo,,,,,
1066,the Officers of the Army of Oogaboo,,,,,
1066,swords,,,,,
1066,the clanking swords,,,,,
1067,Queen Ann Soforth,,,,,
1067,Queen Ann Soforth,,,,,
1067,Queen Ann,,,,,
1067,Queen Ann,,,,,
1067,the poor lady,,,,,
1069,Betsy Bobbin and Hank,,,,,
1069,the Tube,,,,,
1069,Betsy Bobbin and Hank,,,,,
